"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1320,1720,1920,2960,3000,8040,17240,20280,25120,30160,162240,NA
"C",1360,9520,24720,36200,41440,113800,128600,133520,133480,138400,157440,NA
"D",1920,18800,42520,57240,65640,132240,143960,147000,152200,154480,164480,NA
"E",2920,32200,49600,68760,78560,144600,145520,151080,156320,152040,161520,NA
"F",3480,24080,50880,72120,79480,144080,150840,159400,156360,151600,158400,NA
"G",3120,25720,59600,74120,84640,151680,161280,163840,168280,167080,165200,NA
"H",3640,32120,57760,76440,78880,151600,157400,173760,162000,170720,163360,161120
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,171720,165680,168040
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161840,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169560,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150560,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166680,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149360,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145640,NA
