"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",6360,6960,6360,6560,5800,6080,6480,5160,6600,22440,65600,NA
"C",4240,4560,4080,4600,3720,4400,4200,4280,4680,27720,60000,NA
"D",4640,4760,4520,3920,3280,4240,4480,4040,4160,31880,64040,NA
"E",3680,3120,3120,3160,2880,3080,2640,3280,4080,38440,53480,NA
"F",1840,1840,2000,2080,2440,1240,2000,2600,3240,53560,53040,NA
"G",2280,1520,1560,2000,1720,1400,1800,1880,3960,51800,57160,NA
"H",1840,1720,1640,2080,2080,2480,2480,2640,3800,51600,54840,52800
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,52840,59760,58960
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57640,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63520,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63520,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59560,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61680,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,NA
