"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1920,12480,43720,66320,98040,36840,28800,32760,24280,14920,169200,NA
"C",1600,25680,56800,77560,146440,175400,174640,178040,169120,175920,177160,NA
"D",1800,30200,59400,82440,168520,179960,180680,190920,186520,179240,187760,NA
"E",1560,30960,62440,78760,162880,176800,181480,179120,180360,188200,191400,NA
"F",1680,32760,65040,83480,179960,187640,181800,192640,186360,195080,196120,NA
"G",3240,33360,64600,84680,161400,171960,177960,186080,176040,191920,175920,NA
"H",2920,34120,64240,81240,169160,177320,186200,189120,185240,200040,194520,196400
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,205720,199520,194040
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183280,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186080,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188960,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182720,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181960,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185520,NA
