"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",37800,34920,38520,49480,31680,35520,40360,42160,36600,33640,222880,NA
"C",32280,45160,22280,39240,33360,38760,22520,33480,40400,34720,207040,NA
"D",28240,36080,36560,34000,32800,34600,30920,38040,34720,23720,221720,NA
"E",160040,86200,87840,94720,98720,82400,81880,89160,98120,107880,219080,NA
"F",116000,113080,102160,105880,116480,78080,105240,102920,95840,104680,234080,NA
"G",95560,97560,107440,110320,78600,101720,126320,106480,143000,142440,223040,NA
"H",199720,214080,217840,213120,223000,209560,231640,222680,218160,197200,208760,208560
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,212120,212320,217440
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206480,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201520,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215080,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221880,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203120,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198640,NA
