"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197520,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195440,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208440,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214240,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226200,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216000,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,220480,213040,221680
"I",30480,58040,72760,94600,101440,141840,176160,200360,220800,223920,233280,226480
"J",33160,60280,64320,86160,114880,158280,183920,205560,213360,220240,219240,NA
"K",26720,52200,63560,83480,98160,137400,179040,201160,213560,234920,220640,NA
"L",31360,48360,65840,79560,103920,147800,174560,208480,202960,222440,217640,NA
"M",29080,58200,69600,82440,96720,127160,168520,187640,205720,219320,213320,NA
"N",31240,60000,59880,77440,99320,128320,175440,179800,188520,204080,198920,NA
"O",30640,51320,61720,62760,80040,103080,124680,146120,153040,155120,199520,NA
