"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",4000,6720,9280,20280,23880,26240,29400,26200,27040,29120,88280,NA
"C",5040,5360,9960,17800,21920,29840,27400,32760,31400,35520,87040,NA
"D",4560,5640,11880,18200,24760,29800,32600,36400,33560,46480,89640,NA
"E",4080,6880,11600,19400,23200,25320,24440,26040,24880,26560,86720,NA
"F",5840,5560,11360,19200,24480,27440,32600,31120,30960,44240,94320,NA
"G",5120,6560,11320,17680,25400,31600,32760,33440,33400,46400,84880,NA
"H",6360,7720,33680,56480,75160,84120,83400,88400,87440,88880,94840,90720
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,98760,87640,93160
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89920,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87720,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94600,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84360,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86680,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82520,NA
