"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49800,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3040,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1760,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4160,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,1720,1560
"I",45320,54640,71760,191040,193960,199600,94160,85680,67720,1280,1400,1840
"J",17920,24280,28480,37440,43120,48840,49680,49240,57240,1400,1520,NA
"K",35920,54480,66960,184520,181400,184960,93280,97960,86320,3160,1040,NA
"L",16920,23400,33880,39040,42360,43680,45040,45400,51720,1320,960,NA
"M",40800,48480,60760,74760,76240,93160,92880,100840,119600,125240,16040,NA
"N",12640,20440,29720,39520,43160,46040,49400,49920,51680,1560,880,NA
"O",19080,38080,49320,52000,56480,64280,66960,77000,78320,2560,124680,NA
