"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,193160,28320,28200,27840,21800,18680,11520,5840,2080,1440,1880
"C",NA,176160,156440,148080,160480,148840,137840,123600,91320,62560,21880,3400
"D",NA,188480,176040,170960,165960,159480,154000,134080,108720,88120,49480,8400
"E",NA,192520,183360,190000,175800,171080,165840,136800,122520,94640,60640,9920
"F",NA,192800,189520,201680,187520,187560,171880,155200,126800,101720,68240,9640
"G",NA,191480,202400,191320,191040,195480,170280,159600,142280,110840,66360,12040
"H",196840,201360,200040,194800,195080,180920,186760,154680,139040,109360,64000,12760
"I",196840,197080,205120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,195800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,199480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,190120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,195120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,189120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,180520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
