"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,162240,31160,28840,26480,21760,14560,12440,6040,2320,1680,1920
"C",NA,157440,154000,146840,130720,122040,119680,103680,80280,53280,19920,2680
"D",NA,164480,150760,147880,138200,135040,128280,122000,96200,76600,51880,6680
"E",NA,161520,155400,149160,146120,142600,136320,131280,115160,87160,53280,7800
"F",NA,158400,158440,159120,154400,146040,137600,130320,116720,96600,60960,8760
"G",NA,165200,164080,163760,154680,152560,144360,137440,121160,96520,61080,9800
"H",170720,163360,161120,157440,159120,146080,153440,134480,114640,93840,54320,10240
"I",171720,165680,168040,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,161840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,169560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,150560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,166680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,149360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,145640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
