"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,183440,4240,5280,5920,4640,4840,5320,5600,5000,6000,7200
"C",NA,183080,146520,156240,147600,149920,148280,155040,154240,143400,146400,141480
"D",NA,182000,182720,176840,172480,173440,172640,162400,174360,168040,159720,152800
"E",NA,182320,189440,179400,186960,181320,178320,178680,176720,175080,170240,165640
"F",NA,190440,191680,189600,186600,185120,180880,180880,177600,172000,173800,171640
"G",NA,179200,178600,181800,178360,174560,174360,173640,172600,163920,163720,169040
"H",183040,176040,184080,179080,175200,175280,181520,174840,177920,169040,163040,163240
"I",184480,180000,187680,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,185720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,174080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,174880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,172320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,185960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,166480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
