"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223080,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223240,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230760,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209280,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220360,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221440,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,227840,220960,224400
"I",1160,960,1880,25200,113120,156240,201000,211520,222440,225600,222720,225640
"J",1360,800,2160,32480,123800,166240,195120,216240,218160,223320,226600,NA
"K",1280,680,1600,29160,105520,153560,200480,210200,225600,229840,219800,NA
"L",1200,760,1680,24560,107240,150200,192560,206040,208520,214680,229520,NA
"M",1240,760,1560,10920,47840,78600,103960,118960,117880,127720,222960,NA
"N",1320,1040,1760,4800,33080,51800,69040,83000,83480,75000,232320,NA
"O",1560,1600,3600,8200,12200,17000,31800,31800,32080,33880,212600,NA
