"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",13160,14960,15000,15520,13040,16200,10080,27600,29320,30440,89520,NA
"C",8560,13320,15960,13400,10720,14400,9280,33600,40840,39760,87280,NA
"D",7560,12720,15120,14400,13960,16320,9640,37080,41880,43920,93640,NA
"E",7240,13600,12960,12080,13560,16400,9320,39280,48720,54760,88520,NA
"F",8400,18360,17800,17280,16280,20040,8000,69240,74520,76760,90760,NA
"G",9400,18000,22080,18240,16600,20120,9320,73720,80800,84440,90760,NA
"H",10080,22680,24480,20960,19120,21800,12120,83720,84720,92280,101080,96400
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,93240,95920,106400
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88400,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103800,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99120,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91280,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97640,NA
