"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",7200,7400,6720,6240,9240,18720,29280,31280,28200,29800,92320,NA
"C",5080,5040,4840,4720,7720,21120,41160,40080,37960,41160,82760,NA
"D",6080,5440,5200,6280,8800,22320,44840,46600,40000,50720,89080,NA
"E",4240,3560,3720,3480,8320,28920,53840,60840,47880,57840,85880,NA
"F",2720,2120,2280,2200,8800,37400,77160,76560,78200,78200,89080,NA
"G",960,1200,1040,1440,7200,21000,61120,63240,63720,65600,63320,NA
"H",1080,1080,1120,1400,5600,23040,63880,63840,58040,63840,64240,64640
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,75960,80520,81400
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75240,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85560,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81360,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78360,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80280,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79520,NA
