"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",560,840,6080,22840,29240,26000,27600,28480,26320,29600,83320,NA
"C",560,880,5800,17480,23760,28440,27440,31760,30600,40200,80520,NA
"D",560,920,4960,18800,23720,31480,31840,35360,31000,48560,89960,NA
"E",600,840,5440,22880,32400,37760,47120,47960,46040,53000,81640,NA
"F",640,880,5200,34720,50640,64080,70240,75360,73080,78840,93520,NA
"G",640,1120,6840,39240,58960,68560,76560,78080,76760,85680,83760,NA
"H",600,680,6080,44120,65320,76640,82560,88560,88440,90440,92240,90680
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,88320,84800,87680
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90200,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91520,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89240,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86840,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83440,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400,NA
