"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73400,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74080,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77520,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67400,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78160,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79640,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,75880,72720,72080
"I",46800,56480,51120,56840,62040,61480,59320,67400,70640,79760,70960,72600
"J",40040,50120,54520,56040,56840,64680,60240,66080,65320,72840,72920,NA
"K",43040,53120,53480,53440,58040,58040,55200,64680,70720,71520,81840,NA
"L",23000,34760,36360,40320,43640,39880,37520,51200,45400,52840,87320,NA
"M",25200,35000,41080,41920,33840,42920,37000,37880,37800,42880,74240,NA
"N",19120,23920,23720,27560,30560,29200,25560,30600,28520,36000,72240,NA
"O",19280,22880,24800,24840,38680,25640,25640,27480,29120,27800,92640,NA
