"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,222880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,207040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,221720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,219080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,234080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,223040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",197200,208760,208560,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",212120,212320,217440,214960,207960,227720,329240,311600,306360,275880,260880,242960
"J",NA,206480,217280,204360,193640,224360,102440,98920,71800,93120,114160,88400
"K",NA,201520,134400,117720,125680,101120,89440,91600,104440,86600,76360,96120
"L",NA,215080,127720,126560,106240,101960,93000,91400,92080,93600,78240,177680
"M",NA,221880,33840,33480,39280,35080,30200,40800,36680,38360,32840,36160
"N",NA,203120,27920,25400,33120,31240,39040,36960,35800,28120,29000,27640
"O",NA,198640,34920,24960,31760,28520,35480,38360,39360,28480,33120,35960
