"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",1040,1040,1920,10520,15360,21360,22120,26160,25160,26160,73400,NA
"C",520,520,920,2560,12600,25440,25200,30680,31520,34680,74080,NA
"D",560,2040,960,2840,14160,29320,31000,38120,41600,38840,77520,NA
"E",520,560,1040,3080,16440,36640,35400,47440,52680,53000,67400,NA
"F",520,640,1240,4480,30960,57120,59520,61560,66760,62480,78160,NA
"G",800,800,2080,8000,33800,55760,69760,75920,69720,74080,79640,NA
"H",800,1040,3000,12800,40320,68400,75680,81520,67960,75880,72720,72080
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,79760,70960,72600
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72920,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81840,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87320,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74240,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72240,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92640,NA
