"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149560,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163040,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173360,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162840,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167560,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155160,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,159760,161200,175480
"I",61800,77800,100520,128680,103760,64760,137680,153880,169280,165600,168960,166240
"J",53200,59120,99960,126000,124880,59280,136280,166640,161800,154320,157480,NA
"K",53320,96680,108960,116800,121200,64040,141200,152840,161280,159920,165720,NA
"L",45960,72520,72160,121600,133480,49880,119680,157640,170880,171320,138720,NA
"M",37760,47200,58560,64440,56880,37800,57960,87720,83040,105200,156000,NA
"N",45000,41960,47040,58080,60400,36560,57200,71800,75320,81200,169720,NA
"O",21920,40040,35000,28040,29840,34680,33640,41560,35120,37360,162000,NA
