"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53320,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68280,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66600,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75040,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82840,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73680,NA
"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,84680,79800,78200
"I",480,440,31920,48440,49880,49360,57600,50240,60040,88960,83040,94920
"J",400,320,19400,23320,28840,30320,32360,32800,34480,41360,84320,NA
"K",520,400,18120,22880,24600,24920,28800,30200,30720,34080,84160,NA
"L",520,320,15200,20240,25080,23960,24120,24800,21840,33000,65680,NA
"M",360,360,20120,21440,25600,28520,26800,29560,31840,38200,73240,NA
"N",400,440,18160,22000,24400,25000,32480,25280,27280,31520,69640,NA
"O",560,960,15440,20360,22080,24160,23120,24240,24040,27480,75320,NA
