"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",30687,35448,29488,28798,28252,32100,31032,30461,34103,26525,33564,22637
"B",27229,288,194,192,176,193,230,178,222,235,270,26131
"C",28604,272,208,136,198,235,354,666,778,1193,901,23829
"D",36348,430,337,361,547,1000,2109,3216,4546,4687,4434,27679
"E",30326,1745,2461,2623,5452,5729,12077,12137,12100,11294,10069,25556
"F",28614,5804,6593,8286,12026,16136,20403,20896,21415,18753,18556,24152
"G",31728,11938,13675,15347,24844,26976,27410,32220,29499,29682,27447,25513
"H",28929,32626,37819,35937,34665,31977,31843,30280,31133,33852,26204,26823
