"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",282291,337666,352086,367787,378010,368506,304434,261040,287438,363457,336866,296088
"B",340506,1832,1369,1353,1236,1307,1419,1407,1480,1510,1671,279150
"C",329790,129934,123252,81022,113649,101394,209842,210353,181650,234158,168086,304152
"D",335959,329497,314662,286473,304110,327500,357146,370733,362447,299404,320494,318915
"E",367089,351981,357748,322724,344268,356374,377933,395389,390222,372342,314270,331670
"F",366517,359406,365102,350553,357700,384395,368994,385273,370208,372609,306604,324921
"G",362938,359465,372953,369214,400800,400351,381556,396666,374889,347352,336394,324532
"H",287895,340867,350057,353154,360161,356897,336428,321975,320461,311742,310218,302701
