"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",91,62331,62066,72430,76607,68792,74163,72463,79946,79575,82691,79056
"B",78,8012,11087,14376,27657,32361,56706,56050,61835,55414,55616,79854
"C",41,7486,10667,16748,26285,34436,55810,50380,62218,51412,56561,85212
"D",39,11343,16615,20788,26384,33707,52266,46235,59765,50784,48513,77735
"E",78,7299,14387,19549,29033,41347,55637,48252,60508,57216,60221,77956
"F",130,11158,19182,24497,45220,46380,57690,51678,54311,53562,55491,71773
"G",204,95985,77908,107319,91599,110900,92766,93543,83457,83370,90473,96110
"H",150,70911,68554,69571,83608,72685,80974,67578,74255,77330,88778,84992
