"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",95844,121398,132126,129342,127939,129790,125609,107855,156403,117023,107286,113478
"B",70801,26124,20210,13987,9978,9399,8354,11892,9300,12045,7706,114224
"C",120766,88101,144506,79057,746,107081,91499,88181,75928,83435,66813,109937
"D",123221,102085,112542,106802,102059,110856,103595,113770,114896,116800,104046,127021
"E",126484,116808,123714,116163,114982,122794,125249,109000,149074,121815,114841,138192
"F",127162,124065,127410,113544,115317,122416,113105,134066,119944,117141,120849,126667
"G",125110,124485,134534,134210,136704,140627,150659,129344,155899,144584,132298,123875
"H",114858,129091,140276,133957,131890,141915,127820,119683,148028,126059,139625,108708
