"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",10034,8023,9416,9544,9124,8517,8383,8660,8659,7689,8645,5843
"B",9126,56,38,40,35,42,47,51,59,55,33,6271
"C",9520,2301,2964,2962,4181,4468,4651,5012,4904,4514,4587,5851
"D",9753,3659,4285,5477,6343,6669,7563,7538,7855,6758,7488,5061
"E",10467,4156,5973,6685,7896,8762,9581,9513,9821,8478,7545,5038
"F",10808,5189,5901,7115,8073,9082,9268,9077,9174,8538,9916,4379
"G",9358,5918,7962,9834,10825,11108,11285,11875,10516,10866,9431,4537
"H",8619,9268,8450,9106,10356,10130,9470,9608,9958,9290,9402,4131
