"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",31283,33944,31428,35565,27512,30966,31274,33469,32742,31067,28208,9785
"B",32066,216,197,174,190,181,208,224,237,218,172,8755
"C",33753,9041,8714,10842,15445,15941,19749,20512,19293,21883,18257,11618
"D",32800,13285,15079,17027,21149,25467,26579,28688,29785,31778,25007,10716
"E",33660,16227,13069,18305,21215,22956,26115,26872,35626,26690,30901,12845
"F",26232,13572,16187,19683,25540,27152,34275,29748,31970,33561,29043,9100
"G",32645,13053,16479,18473,24391,30828,30427,32317,34607,35555,31713,14233
"H",30656,31109,28481,30122,41849,28786,32080,28357,30271,34989,28408,4457
