"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",10148,13352,9574,15151,14134,13146,11631,10476,12398,11565,11490,9868
"B",11685,36,35,35,31,31,36,32,37,46,47,14033
"C",13673,44,24,17,14,12,12,13,26,29,48,8535
"D",14049,164,78,110,109,275,460,888,2534,3975,5117,8467
"E",13878,139,144,156,218,737,1034,2167,5525,9687,7570,10015
"F",14505,205,171,312,193,472,1800,3551,7101,10995,8639,13202
"G",9369,192,228,223,426,1494,1644,5677,10737,13822,18523,11798
"H",9193,12779,12025,14083,13164,11610,11980,13496,12215,15117,11934,6872
