"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",6934,8616,8397,8366,9107,8030,11981,8614,11166,8582,7899,7321
"B",7373,53,26,30,30,27,18,29,22,22,27,7561
"C",8780,178,67,87,92,101,76,44,110,78,82,7683
"D",9232,422,432,255,326,312,302,252,237,228,204,8417
"E",10641,380,516,470,631,519,468,541,658,477,421,6852
"F",11044,443,516,519,564,528,699,516,700,493,508,7861
"G",10975,6959,8086,8913,8658,11894,9971,11440,13630,11522,9175,7216
"H",10067,9143,8894,10071,9780,9070,8031,10491,10597,8454,7048,6300
