"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",6977,6868,6544,7644,6976,7169,8708,7646,9032,6935,7878,6628
"B",9208,61,32,26,36,29,34,37,36,39,48,9596
"C",9150,131,85,106,93,82,78,98,94,69,104,10550
"D",10505,333,312,312,287,275,253,242,245,219,176,9832
"E",9362,340,407,488,440,461,532,489,592,454,386,10078
"F",10783,401,454,520,523,484,587,473,574,611,379,9865
"G",9357,7607,9159,10992,11108,11975,12790,12471,12012,10986,9828,9050
"H",9093,10597,11004,10791,11754,10490,11436,10788,11453,8928,9302,7746
