"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",8614,10914,10424,8546,14381,11087,14195,12548,11733,11769,11380,7975
"B",11079,58,40,58,57,45,62,74,186,224,190,10702
"C",12083,95,73,54,37,234,440,739,1483,1989,1683,11708
"D",15115,108,131,204,231,771,995,1859,3878,5876,4451,10822
"E",15490,147,262,225,525,1121,1529,3769,6676,9053,9284,9689
"F",14091,160,283,156,718,1335,1804,7727,11818,14458,11526,11391
"G",10224,186,143,350,516,1555,1819,5455,10286,12792,14272,10677
"H",9505,10159,8287,11660,12953,12968,9836,15173,11562,9929,9214,7348
