"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",7367,7897,7414,7455,7958,8442,13140,11775,9443,9404,16376,18456
"B",7456,42,28,36,39,35,31,48,57,62,80,17962
"C",7537,1350,1661,1882,2378,2898,4084,4019,4060,3933,7363,17155
"D",9547,2577,3432,3869,4771,5510,8211,8683,7744,6527,13079,17395
"E",8423,3509,4040,4777,5760,6716,10371,9323,8750,8367,16933,15334
"F",8105,3887,4739,5816,6300,6484,10943,11294,9451,10669,16064,16374
"G",7594,5467,7377,8037,8620,9522,15511,12984,13448,13303,18536,16158
"H",5686,7520,6770,7502,7479,7304,13875,11500,12380,13381,18284,14680
