"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",6548,11498,8887,14077,10290,12002,11249,10337,7478,9723,7569,7142
"B",8575,97,41,60,156,176,389,1120,1217,1857,4112,11132
"C",7506,130,166,138,419,854,1824,2717,8213,8548,11476,10871
"D",9555,176,174,644,565,846,3374,6824,9457,11478,14150,8465
"E",8127,198,220,304,456,1058,3261,4708,9313,11999,14684,10629
"F",10045,165,250,235,364,1203,2464,5338,12035,12872,10550,10878
"G",9125,163,258,306,295,629,1829,4600,8379,12366,11631,10249
"H",7012,9309,7100,13705,10732,11161,12068,11910,10077,8484,10399,6816
