"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",186,121699,134586,129520,133275,127646,132855,124825,161566,136798,122267,114074
"B",203,32300,41008,43027,49010,47850,57395,51554,54867,57156,59243,142111
"C",281,64348,89759,75447,86437,83738,91152,85378,82993,98896,78307,153077
"D",317,116703,147998,142957,166203,129238,171962,123442,174785,157760,199551,154600
"E",379,131081,159874,155354,170939,155964,176402,151658,176230,171851,169543,147360
"F",332,129252,146433,143362,161942,134754,198751,143543,219339,174776,210977,154922
"G",347,101765,124810,135698,132870,123683,139113,137314,146905,133370,139883,138498
"H",180,115713,128991,129576,132629,147651,152609,170860,157328,151700,143230,171013
