"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",163737,195572,185100,183991,182153,181417,158432,192917,190375,179775,156320,210659
"B",228606,5736,3106,5951,6295,4772,8486,7953,5436,7276,5658,199892
"C",234493,14146,13257,12349,14611,11388,14257,12263,7956,6993,9833,215975
"D",243083,112664,106036,96862,115652,115691,129244,126166,102584,140431,133395,208197
"E",273727,260783,249524,261559,273617,255022,274291,251850,246354,289545,292438,243629
"F",250326,257106,268696,281584,272635,279079,293157,260489,267692,290308,277836,242456
"G",231984,276608,264106,255991,270828,265138,257686,256912,256484,258801,224542,239486
"H",190345,272659,240489,245689,244334,241105,249467,254076,241257,241801,247376,221077
