"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",31351,31002,37673,35700,35782,40388,33010,37811,30222,36370,37692,31122
"B",39475,24018,24130,28905,36698,32731,31613,35049,32030,32848,30933,34155
"C",40565,35191,32032,41159,35883,33629,36071,35099,32692,35256,34800,34216
"D",42111,32331,33333,36002,49238,32182,44018,39357,39237,35868,37030,33847
"E",43870,39074,42282,44495,43698,43565,40954,42480,39963,37996,37814,39410
"F",43385,38576,39514,48350,46554,42930,45160,43270,41980,38451,37795,39715
"G",42817,41250,44012,40737,43109,42663,42229,42865,38352,37477,39138,35523
"H",38645,35274,37055,42303,38644,36118,46541,40802,33385,35749,33196,28811
