"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",105,80596,69384,79496,90239,102772,76065,102352,86752,86821,104846,68520
"B",111,2152,2662,1772,2121,2326,2606,2134,2156,2253,2282,87173
"C",135,11923,12429,11100,8612,8864,10111,7797,5178,7952,8478,91095
"D",217,46642,54222,61491,52184,65619,56571,51217,44326,49202,55799,94757
"E",239,87901,108579,109838,98831,126788,126566,105333,88346,104560,111155,86494
"F",268,76662,92068,85602,94440,108641,102372,102846,98311,92578,112548,85853
"G",285,65473,79756,88739,81656,79420,92319,83285,73609,75475,84963,69007
"H",193,63081,64276,58866,64797,69288,85373,70734,71208,75053,80206,83797
