"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",101,56455,61073,63810,61952,66372,58738,66950,54962,52212,47051,68131
"B",59,1447,2087,2693,5713,8541,20659,40020,46911,45042,47745,73146
"C",56,1539,2267,2741,4637,10100,20542,46138,44691,41628,38669,77046
"D",17,1758,2206,3121,4762,10336,20480,39141,49025,44606,49650,82081
"E",18,1942,2398,2469,4931,9523,23420,46301,59787,53617,45452,70738
"F",27,2236,3072,3148,5093,11453,25581,47776,55884,53340,60349,80029
"G",75,2349,2588,3002,5177,10940,25539,52486,55078,54887,47821,74025
"H",102,67852,69973,72501,67329,65171,70861,64694,80126,66412,77658,76854
