"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",31811,28477,35530,27629,31412,34016,36217,30196,29307,29275,31256,22532
"B",31536,9476,9945,13848,17053,20424,26635,25056,28074,20941,22221,24363
"C",31144,11837,10818,16879,21001,24201,23991,24266,24285,22660,20979,23823
"D",30293,13427,12552,17914,24334,27313,29275,27970,27861,26949,25275,25671
"E",30393,12434,11915,19735,25715,26811,30693,25052,25974,26697,21233,23545
"F",29846,14191,17540,23164,24015,33135,39591,33290,28101,31758,25889,27399
"G",36809,15691,19100,23840,31615,34384,41613,32591,32457,32565,28960,25440
"H",31387,31195,35611,43999,46006,43288,51608,31878,37277,27791,25834,23450
