"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",126447,134717,149880,145235,145249,155744,146952,131349,127789,155261,126608,120277
"B",133370,117231,125608,117314,114470,119169,134353,117530,122130,123154,116479,123272
"C",150161,120139,139993,119444,135900,134538,135730,130341,126507,158966,100674,144745
"D",146331,119948,141834,133408,135334,129997,131813,128568,123907,106855,107670,132284
"E",139632,138571,154595,145259,149762,164450,152743,144043,131867,167660,138839,135317
"F",142750,135842,152069,152594,160326,174207,165883,155822,132953,177443,111972,143617
"G",134862,128383,154081,146442,150678,156746,159458,158921,158441,139173,138774,141277
"H",124818,127800,137081,145332,142584,144523,151907,139231,148237,132114,126165,123686
