"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",83,50653,48728,47035,51542,50302,58862,49309,54976,51948,54555,50071
"B",69,6702,11706,17839,28266,31030,39428,38927,44876,41101,36010,54168
"C",50,10900,11201,16838,23970,33758,38644,41289,42296,48701,46271,62756
"D",52,8922,13234,16925,29231,37924,37936,43306,43123,46360,48345,61722
"E",59,9624,15694,18974,26115,37848,46150,59085,42947,64941,55528,74157
"F",87,16645,21146,31518,39588,55107,62614,55008,52559,57859,52939,61179
"G",149,62706,78209,63532,62427,76846,76978,59536,58334,58810,57598,55132
"H",122,73660,59000,66934,58097,63196,58325,62042,57347,61224,63492,70305
