"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",192,192086,189283,205511,160126,201223,201755,192886,190279,189676,192466,155333
"B",122,646,1300,807,877,920,1147,856,1291,928,1105,178215
"C",51,6318,7197,6902,11772,9640,7093,6244,6762,8660,7797,172264
"D",50,8119,9723,9373,13255,10304,9936,10043,11928,11053,12141,178859
"E",81,7010,9117,9277,8108,10111,11647,12230,13214,13129,13634,225387
"F",168,9778,11625,13167,17268,15046,16165,14888,20723,16623,17303,175026
"G",330,188291,191324,211542,224335,243656,250775,241423,193934,274602,272634,167350
"H",307,162671,181568,194586,257696,193332,200772,229349,228846,188416,210067,198312
