"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",35305,34781,36532,35869,35822,34673,36835,39013,36243,34510,30445,32211
"B",34672,26694,34687,25700,31058,23767,45214,31338,31516,29738,27569,34649
"C",38767,34708,33997,34547,30909,37753,36067,35845,35527,34624,30999,34184
"D",41082,35894,36638,31444,39580,37744,39245,36958,35540,38017,33254,33434
"E",39460,36977,35324,37637,38355,37444,41709,40394,39457,37461,33909,34674
"F",38345,36046,38851,37418,36807,39632,41915,44132,42043,39363,34144,35200
"G",37292,39454,37953,37737,40757,44257,44328,44674,45186,42308,39415,35352
"H",37635,35722,36726,37221,33062,32708,41548,43423,39993,41008,32326,37358
