"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",24309,25321,29356,25380,24739,23255,26753,25544,26769,25996,26712,22887
"B",31325,7908,9896,10864,15063,19823,22960,20997,22368,22938,22169,25006
"C",31817,9578,11059,12839,16134,18957,23640,24085,25384,24693,21791,26974
"D",36161,9354,13478,14072,19572,19326,24465,24881,28260,25118,23463,28663
"E",30466,10969,11398,13892,15586,25994,23931,25203,28052,25571,27457,28870
"F",33298,11194,11823,17533,17511,22418,28966,26943,28448,25878,29451,30761
"G",26816,11583,14613,18322,17527,23297,26492,31025,30334,31256,29452,27652
"H",29795,28253,30709,31025,28614,26524,28585,28800,31332,32982,28361,25493
