"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",37907,38003,43514,45705,38806,37298,35570,37261,35004,37651,40399,38266
"B",43578,208,161,177,165,142,149,136,175,181,184,38695
"C",46785,18791,15927,16063,20876,7262,21203,5986,21871,18678,20508,35244
"D",43690,24370,23320,26454,27852,29262,32600,33365,33245,31738,29011,40850
"E",39914,24618,23726,32713,26922,31397,39127,31599,36800,38195,34408,39478
"F",38932,25204,28278,32263,31640,30517,38638,42087,44146,40332,38551,43458
"G",35189,27832,17491,51384,33825,38373,39008,42701,44828,43080,43925,40521
"H",34964,36536,44671,46444,41439,49303,41006,41501,44298,42334,38685,36835
