"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",77785,81975,75782,82470,86469,84352,78477,75490,77320,55757,75487,58566
"B",77780,78159,73377,78047,81809,78936,80769,78474,84783,79085,80279,80203
"C",74454,73109,74668,76160,79046,82592,80529,84863,84365,85869,81880,77435
"D",79381,84566,82587,87655,86135,96085,90508,84147,87324,86258,79999,77942
"E",86212,84628,85904,89117,89429,92168,99277,93997,95863,86254,91595,87292
"F",91863,93318,84464,90235,83247,89651,92035,89808,88668,92105,88546,84868
"G",89581,91510,96631,92139,92457,82993,86355,102733,92687,93533,88184,85022
"H",76351,81975,87375,78982,80159,84399,87254,78214,79034,79814,75049,71102
