"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",63,52421,57335,67626,55238,61115,60332,70447,64672,71096,53260,41652
"B",65,120,195,205,237,202,395,248,237,256,251,46068
"C",57,14447,22776,20045,18803,22775,28847,32829,23783,17114,17766,42837
"D",78,26989,31849,39160,37667,48191,45086,44950,44758,46364,41595,58523
"E",84,22027,30321,27438,32643,35329,37018,42149,41590,38416,41400,61198
"F",103,20377,23229,38030,36182,41241,39799,45701,39662,46911,37740,52939
"G",158,71911,79067,71959,67090,78311,76024,76926,76757,82175,76489,50815
"H",113,57980,57992,78979,62670,64897,57633,68473,68310,64830,54374,42783
