"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",269,185270,197323,208639,207721,192111,215198,193638,202301,182547,197254,172781
"B",229,27116,42703,42916,56416,52082,62685,49106,54851,51762,53897,196191
"C",169,41827,51647,48085,55321,55880,62258,49203,66017,64260,71309,188741
"D",182,37993,44240,51203,55883,60169,71097,62495,58144,68834,75721,236118
"E",272,83488,86926,93659,91539,98541,99406,97068,89725,95739,89607,184099
"F",385,128087,132648,139527,140272,144508,156980,152733,162740,156436,176570,194220
"G",458,179577,181990,191095,191960,190502,209274,196945,196750,192343,198578,177573
"H",339,209831,207825,211025,190623,203182,230428,210882,227665,197317,206043,164683
