"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",46021,41114,35728,39072,43482,38591,42418,37156,38024,39345,36697,33981
"B",31153,17593,24665,24818,28363,31952,35832,38754,38886,36818,36692,38671
"C",31815,19428,26377,25185,30950,33365,37615,40279,39977,39897,38525,41875
"D",21613,38535,31292,31546,33927,38742,43110,45975,46479,47786,45096,42415
"E",34599,25881,31583,33618,33336,42186,48315,48847,48685,51839,48594,42202
"F",38176,30315,34901,35551,36721,42735,46121,52127,50833,50177,49383,46211
"G",44445,30130,34472,35035,32099,42610,48243,49870,43860,53983,48198,40854
"H",44409,45133,51446,47530,49765,49809,50015,51992,49101,50258,46162,37164
