"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",29018,29461,27396,28564,26597,26120,26246,27433,23474,27059,27882,23487
"B",27071,257,180,137,187,146,248,199,140,196,260,20521
"C",25714,236,154,174,175,143,410,629,713,801,902,24016
"D",29701,247,238,399,544,1393,2592,3494,3502,3284,9505,31681
"E",27408,1867,2182,3171,4677,7018,8882,14495,8903,11141,9837,24531
"F",30830,4561,5256,9767,11319,15003,17187,18541,20397,18019,19688,29072
"G",29231,13095,15146,17503,22439,23649,26138,34454,26023,30928,29992,25325
"H",32347,29940,29351,30210,30360,33342,31945,31850,33878,31007,31019,29655
