"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",93,64445,60813,56770,55585,49383,51029,51809,52902,57059,49796,49016
"B",61,100,149,168,769,176,1445,179,278,927,1402,58580
"C",19,73,68,73,67,80,101,138,299,835,1589,56003
"D",8,79,102,149,149,180,576,912,3320,6114,8130,62519
"E",12,176,322,247,332,488,1174,4678,13185,19306,20815,60539
"F",35,524,580,726,1298,2238,7554,25043,36201,46416,43111,60314
"G",71,2286,2300,3237,4864,10352,24620,54908,63478,60282,60470,63346
"H",92,76401,77885,79204,74417,76127,74857,77118,72405,77242,67828,70015
