"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",38779,38099,47445,51241,42395,42260,43772,39437,43833,35402,32929,34623
"B",44526,23494,24308,31438,33038,34900,40141,36849,41414,35299,34091,38062
"C",46697,24021,33205,34440,35677,36387,41717,39334,45998,35763,36121,37690
"D",47169,24258,32882,37108,34607,35263,40841,54368,43323,42151,37371,40333
"E",47416,22854,34161,36285,35721,39558,45431,42596,52611,38373,37854,44548
"F",48072,26955,31836,34789,38624,41350,49282,50852,47857,44935,42583,46149
"G",47130,31082,32643,46744,43441,44096,48879,47414,59330,40177,46560,45722
"H",43702,45968,51212,50586,49306,46995,47946,45124,50756,43289,40787,39437
