"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",21,13231,10810,10850,16359,15939,16858,12238,31602,9218,20017,15795
"B",21,43,47,76,136,1464,3658,3063,4625,7019,3793,13213
"C",5,22,28,30,167,1733,3463,4186,7591,5194,7462,22197
"D",4,13,10,22,80,1012,2215,4098,4148,6084,5616,24808
"E",6,22,27,28,72,777,4250,4943,3234,6354,8296,12370
"F",7,19,36,41,360,1556,9342,5006,6677,8231,6169,16610
"G",21,163,397,1202,5234,7768,18559,22300,18839,18667,16718,22808
"H",23,14256,14732,12465,14993,16445,20997,16324,17544,19367,18877,25121
