"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",130413,148400,132720,136329,138649,128387,136391,148004,147811,136623,131078,115122
"B",122839,8958,7009,7319,8406,8248,7195,13821,10034,9617,11423,120271
"C",131883,74179,79892,64845,67302,68570,73371,61211,63256,60884,56252,140661
"D",128991,107867,114112,101940,109744,102447,108126,98899,98019,92825,90651,123849
"E",128991,124966,132957,124715,134171,130092,148335,136419,130213,124835,128620,143634
"F",127134,123281,135182,128131,138537,132958,144155,137256,141124,132176,129774,143202
"G",130219,138115,145704,157234,146955,157616,160160,157365,160691,145633,135005,131994
"H",105117,138655,145846,136245,147298,139820,143250,140073,132288,132871,130375,125864
