"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",31906,29191,33188,31384,33958,34703,25005,33661,28865,30925,26705,27941
"B",33633,10794,10104,14613,21921,23351,28010,28048,24386,27922,22646,28097
"C",32327,11133,15830,18183,26306,41420,39040,42486,32518,32379,51499,26739
"D",41757,11762,15119,18612,28603,31965,45187,39598,30359,34749,28127,35335
"E",42587,13250,20420,23129,34186,43423,37355,43908,33109,37403,25277,35080
"F",38838,15445,20553,25515,32150,34959,43437,38957,37146,41900,33815,44269
"G",34557,18256,24151,29901,35575,45774,40391,46436,44022,40852,37517,41168
"H",31942,35939,50703,39465,41168,35271,48036,51816,39262,40092,44549,40669
