"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",146,113361,131348,131942,125939,116765,118206,109789,116872,111008,112074,106498
"B",89,8298,6120,6233,6285,5752,6962,6535,7660,6714,6918,139252
"C",70,17570,17954,6391,7091,7113,7738,8189,8542,8338,9615,147089
"D",49,5861,12618,8163,7859,7410,8215,9106,9494,10180,9952,157106
"E",76,7893,10268,10890,12159,12494,23253,14847,20565,16417,18097,142118
"F",124,14172,18624,18974,28758,24497,38462,27524,35461,25330,30849,165259
"G",244,102719,116471,112325,117251,142656,138619,157974,145285,117403,126180,136183
"H",199,120414,123544,128119,125705,118605,140085,133636,153086,140697,147808,134632
