"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",114,85358,72232,80731,68697,82210,87271,71216,83831,94842,91201,80384
"B",94,1374,766,988,1052,1153,1122,1019,885,1184,1192,61108
"C",89,2370,4826,2805,2663,2824,2924,2509,2527,2858,2557,70528
"D",155,48718,57880,49359,41107,42778,38723,40782,32809,32706,38603,66423
"E",260,85649,81731,92774,99633,93623,79864,73729,83454,73330,71792,64015
"F",278,98255,102504,106344,72939,118923,89328,86943,71681,81033,73600,57382
"G",289,95658,80041,104185,86432,89538,87815,89997,86444,68784,68243,64574
"H",152,61677,75730,65329,65380,73453,72107,62196,63146,68798,67807,79778
