"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",66228,69224,65852,70446,68986,65951,70712,71547,69050,70165,61734,56743
"B",73819,1512,680,732,710,799,907,845,1176,905,1573,68646
"C",76592,12216,12911,11157,11405,14640,14013,13942,12210,11981,12933,67664
"D",87960,24189,24369,24692,21794,23191,24186,23799,23990,21886,21575,73020
"E",95972,54610,48626,49766,43415,45868,43497,49070,47411,46731,46617,73272
"F",94710,84814,89718,80967,77313,76406,80852,89151,82612,86180,79356,70452
"G",97589,92432,97116,97291,98815,92490,86101,91345,95553,81704,79433,75196
"H",83664,87383,91338,86275,87159,81905,76401,82896,80274,77786,71122,65531
