"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",26487,27962,25613,30647,26773,31303,28081,31578,27305,32029,29544,29559
"B",30362,21038,24613,24931,26602,26539,27265,25578,29578,21486,27012,26650
"C",31472,23926,28893,30321,26961,29956,31845,33434,31228,29066,27501,28706
"D",31412,22101,26748,30746,31867,34110,38292,37311,30761,33025,28745,28893
"E",37705,23998,30058,33085,36559,37729,39536,42689,39563,36143,31568,28011
"F",27095,23614,37293,29625,45786,30933,43328,31882,38041,30926,32770,27380
"G",35403,32317,33247,34481,37364,39000,39833,37896,35806,36277,33193,25595
"H",23451,33299,33854,34444,39236,32589,33899,35910,38693,27823,27006,22380
