"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",23,13499,9789,29189,16854,33160,27231,23001,29135,30408,31125,26255
"B",17,50,66,91,84,115,122,135,97,153,181,24417
"C",5,56,38,65,111,319,621,1807,3086,7498,6399,27008
"D",1,33,44,56,152,367,877,2776,8732,13321,13216,27498
"E",7,19,41,50,156,648,2711,7345,22873,18110,19620,34613
"F",6,45,50,87,299,641,4036,10366,17811,26630,22068,20864
"G",22,101,371,155,575,2678,4335,11997,30855,30118,35389,24544
"H",35,20903,60894,27135,26474,10602,34851,31885,3108,24011,30184,27517
