"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",160,137171,140663,151397,145292,150153,151674,165976,160443,145473,157987,130574
"B",92,571,841,794,842,891,767,788,852,984,1067,179673
"C",39,5390,5011,7221,6896,6418,7191,5884,7324,7076,6949,130300
"D",47,5312,6882,6794,7345,6907,7932,8375,9469,9012,8767,161070
"E",59,6273,7869,9489,9266,11877,12390,13409,12435,13576,12100,169957
"F",142,14565,14626,17486,18124,26070,19447,21111,23329,20032,25787,182389
"G",266,134010,145274,160417,151423,182572,182089,207268,189543,167355,166396,157020
"H",241,139458,147780,153814,168998,149867,157249,148474,186997,171192,175457,142842
