"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",77316,77064,76468,85225,78356,81901,76697,74041,77363,69524,68066,67778
"B",73669,507,566,481,433,459,644,429,464,435,645,72163
"C",76166,43703,43670,48542,48848,49060,50355,44303,58601,44776,56640,74394
"D",84432,74027,68859,72557,74096,74974,68675,63635,67751,67720,64177,84677
"E",94382,82240,77294,79665,82147,78984,80680,73478,85864,72396,74458,80065
"F",101092,91460,81468,81024,82707,80359,82025,79026,86082,72878,75497,78687
"G",98178,90765,93815,90738,99591,91132,84070,86346,91466,78387,78611,75558
"H",96483,95999,93102,90076,90181,91989,77022,70871,79740,71202,74673,69792
