"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",42281,43430,49189,51952,50950,54831,48338,51270,49496,41747,48856,39462
"B",50102,24977,30245,30614,29823,30484,40854,42714,43071,39863,38098,37492
"C",54959,26600,32177,35210,35057,42840,41143,48986,50523,40187,41020,40304
"D",54683,27578,30990,33212,34222,33659,44414,50594,44842,39368,50589,42188
"E",54330,25915,35375,35404,41516,43548,42509,50355,48977,41174,46692,41147
"F",53015,33405,33655,36955,38228,43489,46277,50586,49596,48445,49945,45279
"G",48154,35643,38497,42420,44636,52167,47595,54304,46332,58916,49909,42598
"H",47480,46991,48754,50698,47721,55875,52948,53353,52202,46756,50007,39915
