"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",32584,32643,35412,35303,36381,35535,34210,31178,30094,31157,33836,30131
"B",28673,1234,287,137,139,140,127,259,138,663,166,30262
"C",29549,298,243,192,179,198,153,154,111,128,180,34928
"D",36764,35858,35723,34225,31445,32561,30963,23111,30861,2153,32738,30412
"E",42386,38756,42749,39717,40082,37858,38636,33847,34845,29536,31999,35626
"F",39602,36812,40084,40871,37988,40284,35882,35781,33495,30474,36785,33379
"G",38959,41178,43189,45538,45623,43316,41213,40578,34157,37915,28010,37706
"H",35884,42695,40375,43501,43887,40144,38692,36275,29136,33637,33327,33502
