"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",9446,9805,10686,9502,11198,11535,9689,9579,10729,8338,11276,8828
"B",10626,58,51,61,60,56,36,134,154,155,148,7714
"C",9980,88,76,73,178,187,399,650,1582,2219,2016,9681
"D",10762,121,114,175,176,340,1162,1093,2972,4517,4290,10446
"E",11680,173,247,215,388,590,2213,2983,6866,8145,9919,9688
"F",11619,157,305,139,172,2418,2450,4708,9462,11386,12166,7360
"G",10717,293,188,227,294,797,2617,5796,9833,12001,14837,9002
"H",5863,10126,9262,9818,10063,11326,10333,11931,8517,11672,7641,6591
