"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",56,35874,36327,40893,45424,49488,39907,46133,40950,36242,37821,38087
"B",28,82,86,131,120,95,127,146,187,203,237,45718
"C",12,34,21,45,51,89,90,181,224,347,295,39428
"D",8,18,23,37,69,472,1891,4731,9173,16708,14214,44152
"E",5,52,40,116,473,2035,9033,16146,31827,36982,42742,41223
"F",18,98,156,150,455,2723,9378,17394,35683,46396,46729,50529
"G",41,185,202,316,600,2750,8952,19534,39583,46110,51876,45273
"H",48,41914,41638,42853,45645,55642,44654,44794,44318,43990,47696,42738
